No.,Tahun,BA K/L,Kode Temuan,Jenis Temuan,Penjelasan,Nilai Temuan (Rp)
1,2018,5,1,PNBP terlambat/belum disetor ke Kas Negara,,169352224 
2,2018,18,1,PNBP terlambat/belum disetor ke Kas Negara,,6895038806 
3,2018,20,1,PNBP terlambat/belum disetor ke Kas Negara,,415600000 
4,2018,23,1,PNBP terlambat/belum disetor ke Kas Negara,,659793400 
5,2018,24,1,PNBP terlambat/belum disetor ke Kas Negara,,1192730663 
6,2018,25,1,PNBP terlambat/belum disetor ke Kas Negara,,15482218290 
7,2018,29,1,PNBP terlambat/belum disetor ke Kas Negara,,9986812964 
8,2018,32,1,PNBP terlambat/belum disetor ke Kas Negara,,1162030230 
9,2018,41,1,PNBP terlambat/belum disetor ke Kas Negara,,1835029708 
10,2018,57,1,PNBP terlambat/belum disetor ke Kas Negara,,304160000 
11,2018,84,1,PNBP terlambat/belum disetor ke Kas Negara,,377497554 
12,2018,5,1,PNBP terlambat/belum disetor ke Kas Negara,,194611132 
13,2018,23,1,PNBP terlambat/belum disetor ke Kas Negara,,1761323890 
14,2018,24,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
15,2018,24,1,PNBP terlambat/belum disetor ke Kas Negara,,504850000 
16,2018,25,1,PNBP terlambat/belum disetor ke Kas Negara,,177194937 
17,2018,27,1,PNBP terlambat/belum disetor ke Kas Negara,,878300000 
18,2018,60,1,PNBP terlambat/belum disetor ke Kas Negara,,4891764894 
19,2018,5,2,PNBP kurang pungut,,20783635 
20,2018,5,2,PNBP kurang pungut,,915595 
21,2018,18,2,PNBP kurang pungut,,274316432 
22,2018,20,2,PNBP kurang pungut,,0 
23,2018,25,2,PNBP kurang pungut,,657635000 
24,2018,59,2,PNBP kurang pungut,,131035000 
25,2018,64,2,PNBP kurang pungut,,10931090 
26,2018,112,2,PNBP kurang pungut,,119722777 
27,2018,112,2,PNBP kurang pungut,,203332121 
28,2018,10,3,PNBP tidak dipungut,,0 
29,2018,23,3,PNBP tidak dipungut,,61512667 
30,2018,25,3,PNBP tidak dipungut,,0 
31,2018,33,3,PNBP tidak dipungut,,15001500000 
32,2018,44,3,PNBP tidak dipungut,,258211857 
33,2018,44,3,PNBP tidak dipungut,,2949462042 
34,2018,57,3,PNBP tidak dipungut,,0 
35,2018,75,3,PNBP tidak dipungut,,708374632 
36,2018,81,3,PNBP tidak dipungut,,982081781 
37,2018,81,3,PNBP tidak dipungut,,1124083676 
38,2018,112,3,PNBP tidak dipungut,,64766735 
39,2018,23,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,327188834 
40,2018,24,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,200323900 
41,2018,24,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,33400000 
42,2018,25,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,27604593681 
43,2018,27,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,96784152 
44,2018,79,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,551582900 
45,2018,118,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,0 
46,2018,118,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,3080000 
47,2018,18,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,24000000 
48,2018,23,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,46795000 
49,2018,57,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,395020000 
50,2018,79,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,635879000 
51,2018,116,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,13000000 
52,2018,116,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,33600000 
53,2018,1,6,Permasalahan lainnya terkait PNBP,,108822606 
54,2018,18,6,Permasalahan lainnya terkait PNBP,,0 
55,2018,18,6,Permasalahan lainnya terkait PNBP,,0 
56,2018,18,6,Permasalahan lainnya terkait PNBP,,585916913 
57,2018,18,6,Permasalahan lainnya terkait PNBP,,0 
58,2018,20,6,Permasalahan lainnya terkait PNBP,,370016100 
59,2018,20,6,Permasalahan lainnya terkait PNBP,,0 
60,2018,20,6,Permasalahan lainnya terkait PNBP,,0 
61,2018,23,6,Permasalahan lainnya terkait PNBP,,0 
62,2018,24,6,Permasalahan lainnya terkait PNBP,,3658007118 
63,2018,25,6,Permasalahan lainnya terkait PNBP,,0 
64,2018,25,6,Permasalahan lainnya terkait PNBP,,0 
65,2018,25,6,Permasalahan lainnya terkait PNBP,,1405467060 
66,2018,25,6,Permasalahan lainnya terkait PNBP,,0 
67,2018,25,6,Permasalahan lainnya terkait PNBP,,0 
68,2018,25,6,Permasalahan lainnya terkait PNBP,,0 
69,2018,26,6,Permasalahan lainnya terkait PNBP,,0 
70,2018,26,6,Permasalahan lainnya terkait PNBP,,0 
71,2018,27,6,Permasalahan lainnya terkait PNBP,,56595000 
72,2018,29,6,Permasalahan lainnya terkait PNBP,,295965837 
73,2018,29,6,Permasalahan lainnya terkait PNBP,,0 
74,2018,32,6,Permasalahan lainnya terkait PNBP,,653465058 
75,2018,32,6,Permasalahan lainnya terkait PNBP,,0 
76,2018,32,6,Permasalahan lainnya terkait PNBP,,3509979796 
77,2018,33,6,Permasalahan lainnya terkait PNBP,,2309534237 
78,2018,40,6,Permasalahan lainnya terkait PNBP,,0 
79,2018,41,6,Permasalahan lainnya terkait PNBP,,0 
80,2018,57,6,Permasalahan lainnya terkait PNBP,,0 
81,2018,57,6,Permasalahan lainnya terkait PNBP,,0 
82,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
83,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
84,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
85,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
86,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
87,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
88,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
89,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
90,2018,59,6,Permasalahan lainnya terkait PNBP,,0 
91,2018,60,6,Permasalahan lainnya terkait PNBP,,0 
92,2018,63,6,Permasalahan lainnya terkait PNBP,,0 
93,2018,63,6,Permasalahan lainnya terkait PNBP,,0 
94,2018,63,6,Permasalahan lainnya terkait PNBP,,3955000 
95,2018,63,6,Permasalahan lainnya terkait PNBP,,13905000 
96,2018,63,6,Permasalahan lainnya terkait PNBP,,0 
97,2018,63,6,Permasalahan lainnya terkait PNBP,,0 
98,2018,63,6,Permasalahan lainnya terkait PNBP,,0 
99,2018,63,6,Permasalahan lainnya terkait PNBP,,0 
100,2018,63,6,Permasalahan lainnya terkait PNBP,,23400000 
101,2018,78,6,Permasalahan lainnya terkait PNBP,,0 
102,2018,79,6,Permasalahan lainnya terkait PNBP,,0 
103,2018,79,6,Permasalahan lainnya terkait PNBP,,0 
104,2018,80,6,Permasalahan lainnya terkait PNBP,,0 
105,2018,80,6,Permasalahan lainnya terkait PNBP,,0 
106,2018,80,6,Permasalahan lainnya terkait PNBP,,0 
107,2018,80,6,Permasalahan lainnya terkait PNBP,,0 
108,2018,80,6,Permasalahan lainnya terkait PNBP,,0 
109,2018,80,6,Permasalahan lainnya terkait PNBP,,4200000 
110,2018,81,6,Permasalahan lainnya terkait PNBP,,1251663835 
111,2018,81,6,Permasalahan lainnya terkait PNBP,,0 
112,2018,81,6,Permasalahan lainnya terkait PNBP,,158010570 
113,2018,82,6,Permasalahan lainnya terkait PNBP,,0 
114,2018,86,6,Permasalahan lainnya terkait PNBP,,0 
115,2018,86,6,Permasalahan lainnya terkait PNBP,,0 
116,2018,88,6,Permasalahan lainnya terkait PNBP,,308788000 
117,2018,89,6,Permasalahan lainnya terkait PNBP,,0 
118,2018,92,6,Permasalahan lainnya terkait PNBP,,25400000000 
119,2018,92,6,Permasalahan lainnya terkait PNBP,,2299199476 
120,2018,112,6,Permasalahan lainnya terkait PNBP,,0 
121,2018,112,6,Permasalahan lainnya terkait PNBP,,34800952582 
122,2018,112,6,Permasalahan lainnya terkait PNBP,,471960000 
123,2018,112,6,Permasalahan lainnya terkait PNBP,,41400000 
124,2018,112,6,Permasalahan lainnya terkait PNBP,,175000000000 
125,2018,116,6,Permasalahan lainnya terkait PNBP,,0 
126,2018,116,6,Permasalahan lainnya terkait PNBP,,33600000 
127,2018,116,6,Permasalahan lainnya terkait PNBP,,0 
128,2018,116,6,Permasalahan lainnya terkait PNBP,,0 
129,2018,117,6,Permasalahan lainnya terkait PNBP,,0 
130,2018,117,6,Permasalahan lainnya terkait PNBP,,57215000 
131,2018,117,6,Permasalahan lainnya terkait PNBP,,0 
132,2018,117,6,Permasalahan lainnya terkait PNBP,,0 
133,2018,117,6,Permasalahan lainnya terkait PNBP,,0 
134,2018,118,6,Permasalahan lainnya terkait PNBP,,37534718 
135,2018,118,6,Permasalahan lainnya terkait PNBP,,486866259 
136,2018,118,6,Permasalahan lainnya terkait PNBP,,0 
137,2018,118,6,Permasalahan lainnya terkait PNBP,,0 
138,2018,118,6,Permasalahan lainnya terkait PNBP,,0 
139,2019,2,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
140,2019,10,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
141,2019,11,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
142,2019,19,1,PNBP terlambat/belum disetor ke Kas Negara,,723682304 
143,2019,23,1,PNBP terlambat/belum disetor ke Kas Negara,,1066292350 
144,2019,25,1,PNBP terlambat/belum disetor ke Kas Negara,,5308989575 
145,2019,27,1,PNBP terlambat/belum disetor ke Kas Negara,,4924915300 
146,2019,33,1,PNBP terlambat/belum disetor ke Kas Negara,,4641754000 
147,2019,33,1,PNBP terlambat/belum disetor ke Kas Negara,,325169000 
148,2019,41,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
149,2019,42,1,PNBP terlambat/belum disetor ke Kas Negara,,100400825 
150,2019,67,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
151,2019,79,1,PNBP terlambat/belum disetor ke Kas Negara,,698958000 
152,2019,88,1,PNBP terlambat/belum disetor ke Kas Negara,,15312000 
153,2019,112,1,PNBP terlambat/belum disetor ke Kas Negara,,133889000 
154,2019,6,1,PNBP terlambat/belum disetor ke Kas Negara,,1662671000 
155,2019,10,1,PNBP terlambat/belum disetor ke Kas Negara,,313324500 
156,2019,10,1,PNBP terlambat/belum disetor ke Kas Negara,,4716981000 
157,2019,11,1,PNBP terlambat/belum disetor ke Kas Negara,,0 
158,2019,12,1,PNBP terlambat/belum disetor ke Kas Negara,,11644300579 
159,2019,25,1,PNBP terlambat/belum disetor ke Kas Negara,,348144236 
160,2019,27,1,PNBP terlambat/belum disetor ke Kas Negara,,769565835 
161,2019,33,1,PNBP terlambat/belum disetor ke Kas Negara,,69892500 
162,2019,33,1,PNBP terlambat/belum disetor ke Kas Negara,,3397001608 
163,2019,33,1,PNBP terlambat/belum disetor ke Kas Negara,,5126289448 
164,2019,92,1,PNBP terlambat/belum disetor ke Kas Negara,,5250000 
165,2019,93,1,PNBP terlambat/belum disetor ke Kas Negara,,5476319546 
166,2019,7,2,PNBP kurang pungut,,289568475 
167,2019,11,2,PNBP kurang pungut,,110005726 
168,2019,23,2,PNBP kurang pungut,,1655405000 
169,2019,25,2,PNBP kurang pungut,,2121459826 
170,2019,25,2,PNBP kurang pungut,,535000000 
171,2019,32,2,PNBP kurang pungut,,675600000 
172,2019,33,2,PNBP kurang pungut,,156317000 
173,2019,33,2,PNBP kurang pungut,,18950000 
174,2019,42,2,PNBP kurang pungut,,122000474 
175,2019,42,2,PNBP kurang pungut,,2419254530 
176,2019,42,2,PNBP kurang pungut,,448400000 
177,2019,54,2,PNBP kurang pungut,,0 
178,2019,112,2,PNBP kurang pungut,,11664484307 
179,2019,112,2,PNBP kurang pungut,,185060068 
180,2019,6,3,PNBP tidak dipungut,,5544944500 
181,2019,7,3,PNBP tidak dipungut,,276333010 
182,2019,11,3,PNBP tidak dipungut,,0 
183,2019,18,3,PNBP tidak dipungut,,1159744301 
184,2019,18,3,PNBP tidak dipungut,,473032844 
185,2019,22,3,PNBP tidak dipungut,,1095755840 
186,2019,24,3,PNBP tidak dipungut,,0 
187,2019,25,3,PNBP tidak dipungut,,101550000 
188,2019,29,3,PNBP tidak dipungut,,1963629642 
189,2019,33,3,PNBP tidak dipungut,,36515269 
190,2019,33,3,PNBP tidak dipungut,,5808770 
191,2019,42,3,PNBP tidak dipungut,,0 
192,2019,86,3,PNBP tidak dipungut,,26750000 
193,2019,92,3,PNBP tidak dipungut,,8500000 
194,2019,112,3,PNBP tidak dipungut,,151000000000 
195,2019,112,3,PNBP tidak dipungut,,1147279500 
196,2019,112,3,PNBP tidak dipungut,,331157849 
197,2019,112,3,PNBP tidak dipungut,,607158000 
198,2019,6,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,261634970 
199,2019,23,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,18078513663 
200,2019,25,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,15040153567 
201,2019,25,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,0 
202,2019,42,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,72417500 
203,2019,67,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,222750000 
204,2019,79,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,485792568 
205,2019,119,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,1478418500 
206,2019,119,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,598300000 
207,2019,119,4,Pungutan yang belum memiliki dasar hukum dan digunakan langsung ,,266891750 
208,2019,12,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,13390670926 
209,2019,25,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,0 
210,2019,32,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,0 
211,2019,33,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,387213000 
212,2019,42,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,134000000000 
213,2019,57,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,578500000 
214,2019,88,5,Pungutan yang telah memiliki dasar hukum dan digunakan langsung ,,25260000 
